Date,Close,High,Low,Open,Volume,RSI_6,RSI_14,RSI_23,Stoch_K,Stoch_D,HV_20,VIX,VIX_chg_5d,VIX_vs_ma20,SOX_RS_5d,SOX_RS_20d,Days_to_earnings,price_vs_ma20,price_vs_ma50,price_vs_ma200,price_vs_ema8,price_vs_ema21,price_vs_ema89,price_vs_kc_upper,price_vs_kc_mid,price_vs_kc_lower,MACD_norm,MACD_signal_norm,MACD_hist_norm,OBV_chg_5d,target
2018-01-17,12.18000030517578,12.1899995803833,11.81999969482422,11.899999618530272,39020800,65.72966255021322,,,,,,11.90999984741211,0.1815476128528808,,-0.0010878103517961701,,832,,,,0.0195166504012545,,,-0.012480935534493698,,0.06881882838643127,,,,0.1638834421366926,0
2018-01-18,12.470000267028809,12.68000030517578,12.149999618530272,12.18000030517578,62086200,73.21377421548283,,,,,,12.220000267028809,0.24439925120054196,,-0.006614542566679482,,831,,,,0.03373130254891232,,,0.006750256523333054,,0.09022029325518854,,,,0.16694846888210524,0
2018-01-19,12.59000015258789,12.880000114440918,12.539999961853027,12.5600004196167,46800700,75.8342834374701,,,,,,11.270000457763672,0.1406882922289734,,-0.006825273147492927,,830,,,,0.03364596349891613,,,0.012517017596714641,,0.09414833484258445,,,,0.1730344571335094,0
2018-01-22,12.649999618530272,12.739999771118164,12.369999885559082,12.609999656677246,34758600,77.1741132127359,74.13133977893939,,90.94486222972812,,,11.029999732971191,0.08562991128200492,,0.006795706890796893,,827,,,,0.02974544330901363,,,0.01429904281711436,,0.0945386069284071,,,,0.485267230351627,0
2018-01-23,12.9399995803833,13.0,12.760000228881836,12.81999969482422,46417200,82.72826472357947,77.53479282495493,,96.3414385941448,,,11.100000381469727,-0.048027399079827005,,0.03603582594453436,,826,,,,0.04100998048930826,,,0.03385824550997474,,0.11255465674983878,,,,0.9320961181971612,0
2018-01-24,12.710000038146973,13.050000190734863,12.600000381469728,13.020000457763672,41956400,67.17248584494874,69.7021922720752,,77.18119430765154,88.15583171050815,,11.470000267028809,-0.03694370999332186,,0.04615998846663094,,825,,,,0.017418131766119282,,,0.011841974865998361,,0.08865096575325437,,,,0.5200485826206525,0
2018-01-25,12.40999984741211,12.9399995803833,12.31999969482422,12.779999732971191,42966600,51.89806323499133,61.04043148415219,,57.04695022587364,76.85652770922333,,11.579999923706055,-0.052373185706841574,,0.019222435540546923,,824,,,,-0.005138122370207832,,,-0.01488008474331548,,0.06155547907200898,,,,0.12411662381796096,0
2018-01-26,12.949999809265137,12.949999809265137,12.619999885559082,12.699999809265137,44239000,67.74202846419678,68.60349763572208,,93.28856397107486,75.83890283486669,,11.079999923706055,-0.016858964182803526,,0.021859555344015513,,823,,,,0.029424001581042747,,,0.02539662478328797,,0.10344934823883145,,,,0.10285457659658181,0
2018-01-29,13.31999969482422,13.470000267028809,13.050000190734863,13.130000114440918,66645400,74.61653251780936,72.53735546445844,,92.14656627288068,80.82736015660974,,13.84000015258789,0.25475979035765217,,0.05585069121380526,,820,,,,0.0451708222281757,,,0.05000827389098017,,0.12928364908021583,,,,0.1689357193922958,0
2018-01-30,12.869999885559082,13.270000457763672,12.6899995803833,13.119999885559082,91236400,56.91462141650791,62.31147228641447,,68.58636495271573,84.67383173222376,,14.789999961853027,0.3324323832045415,0.3521049381937571,0.025045794732791005,,819,0.04740589505621884,,,0.007652905377578234,,,0.011196216363818623,,0.08851016536825096,,,,-0.13746275449036227,0
2018-01-31,13.739999771118164,13.850000381469728,13.149999618530272,13.239999771118164,140977800,72.21003452669804,70.86348385749955,,94.63411706746572,85.12234943102071,0.46796478626042076,13.539999961853027,0.18047076256611394,0.2168598819223153,0.08043593070927968,0.1940546258570197,818,0.10579049625299541,,,0.057955834654885185,0.1052790023553245,,0.0733176861562197,0.11366704765747238,0.1571686277402633,,,,0.27179333771464287,0
2018-02-01,13.25,13.84000015258789,13.210000038146973,13.619999885559082,67543300,58.237065176467134,62.29032155900223,,70.73169143195814,77.98405781737985,0.4725993661165644,13.470000267028809,0.16321246595637962,0.18751654537278295,0.05464183996676586,0.11267101865510676,817,0.059110351183583765,,,0.01566149256083582,0.05951838866534498,,0.025113589455945995,0.06306432572193166,0.10393303723075809,,,,0.23871414799828372,0
2018-02-02,12.449999809265137,13.0600004196167,12.43000030517578,13.050000190734863,79432600,42.227969172249786,51.36436714809883,54.43512415268974,31.707295514800325,65.69103467140806,0.5060021245970494,17.309999465942383,0.5622743307883082,0.4735049508178446,0.007210139473961874,0.026665943451063434,816,-0.006146734369651297,,,-0.035878543949887876,-0.0040494101688069994,,-0.0396576812009366,-0.00478355060447988,0.03271888207812523,,,,-0.07045389164982807,0
2018-02-05,11.56999969482422,12.18000030517578,10.93000030517578,12.050000190734863,116568900,30.984777886132235,42.52770788935172,46.63453110961088,21.917786744057988,41.45225789693882,0.5674670748311095,37.31999969482422,1.6965317401276105,1.8374833429206516,-0.042431730844192384,0.026632080281442816,813,-0.07525078846776723,,,-0.0828231606683405,-0.06813927006862941,,-0.10811607098691955,-0.07296385381610726,-0.03492700343995481,,,,-0.426908974590135,1
2018-02-06,11.649999618530272,11.739999771118164,11.0,11.039999961853027,87123200,32.93277291681247,43.47967586452772,47.35157507630512,24.65751008706524,26.094197448641182,0.5538302387169737,29.979999542236328,1.0270452751563197,1.114916554539883,-0.058672623136261204,-0.025934923183254854,812,-0.06650643511617171,,,-0.06051402796366456,-0.05640361299610008,,-0.10103623494117464,-0.06492467034201932,-0.025790467341746726,,,,-0.08653675012677597,0
2018-02-07,11.600000381469728,11.899999618530272,11.529999732971191,11.699999809265137,55758400,32.250074758845486,43.00028075443094,46.939475047907806,22.945207492744565,23.173501441289265,0.5378157857570761,27.729999542236328,1.0480058803812078,0.8415459984126687,-0.09038051604940833,0.019245606976778906,811,-0.06969280451463855,,,-0.05093308104849159,-0.05526126722670621,,-0.1030927531702518,-0.0672741565542978,-0.028475676593654464,0.010502082365687266,,,-0.4217170666815364,0
2018-02-08,11.220000267028809,11.850000381469728,11.210000038146973,11.720000267028809,56471800,27.12230394567732,39.441014984058974,43.90353487773007,9.931505283420895,19.178074287743566,0.5474025255350536,33.459999084472656,1.4840384870944927,1.0603447821005831,-0.052541201648810376,0.005160181007445752,810,-0.09749032379575162,,,-0.06498025179880917,-0.07899145051602774,,-0.13217598431815292,-0.09636426430326384,-0.05746970693824449,0.0021845538088952673,,,-0.4577669780301,1
2018-02-09,11.3100004196167,11.56999969482422,10.630000114440918,11.539999961853027,85458200,30.273229868024416,40.69311336654682,44.787744311894855,21.118020148589554,17.998244308251675,0.5448998546404548,29.059999465942383,0.6787984033805579,0.6896330987703345,-0.044395605747974076,-0.023837232923203167,809,-0.08720387038529642,,,-0.04528517297574086,-0.06552074694637322,,-0.12402106473473751,-0.08659364760456412,-0.045825203661509106,-0.003963914425491177,,,-0.13929657061698364,1
2018-02-12,11.68000030517578,11.800000190734863,11.43000030517578,11.470000267028809,63160900,42.53112366622575,45.66669255356727,48.290829655335656,32.608698871436125,21.219408101148854,0.5586866178371531,25.610000610351562,-0.3137727540254154,0.4250341220548708,-0.009070215627680067,0.004207529680500199,806,-0.05604717035730966,,,-0.010963764238324014,-0.031873833355804515,,-0.09416121826421053,-0.055113232562269965,-0.012547108009857477,-0.005918966607494123,,,0.4303349071247071,0
2018-02-13,11.779999732971191,11.81999969482422,11.529999732971191,11.600000381469728,33661400,45.63100306502798,46.96129793299155,49.20151236373806,35.71427090567955,29.813663308568408,0.5589631239579698,24.969999313354492,-0.16711141779117322,0.33980787983374006,0.02894380901442284,0.02487742926184755,805,-0.04746504640378968,,,-0.0019424394723905891,-0.021487097429039537,,-0.08561785378990816,-0.04609256544099971,-0.002995839307666559,-0.0067409410228727725,,,0.18723163246841867,0
2018-02-14,12.199999809265137,12.3100004196167,11.630000114440918,11.720000267028809,51756800,57.25237043089613,52.12130296667119,52.84785896445934,48.757750454254,39.02690674378989,0.5675655988232501,19.260000228881836,-0.3054453463099991,0.013444200994471966,0.024572771516529368,0.04359787615298538,804,-0.01358345138792827,,,0.025971806208922477,0.01216741962476009,,-0.054263586004102526,-0.012374248697939016,0.033397861756921055,-0.004348285745739352,,,0.5577179000982164,0
2018-02-15,12.1899995803833,12.630000114440918,12.06999969482422,12.399999618530272,59593800,56.90483674385476,51.991604240746426,52.75359949544615,48.44718436566595,44.30640190853316,0.5607635836019402,19.1299991607666,-0.42827257369400196,-0.011369545106391543,0.0008751685536552145,0.01228375847176788,803,-0.013275078658832928,,,0.01943764632477407,0.010296437589010887,,-0.05651317872460304,-0.014070617124103735,0.032370351915031126,-0.0026735425775124702,,,0.6660515625972436,0
2018-02-16,11.81999969482422,12.229999542236328,11.81999969482422,12.109999656677246,47332300,44.82422075784075,47.30160614347517,49.34895069978198,36.95650564281938,44.720480154246445,0.568806421103951,19.459999084472656,-0.3303510171333862,-0.015157301906459364,-0.004683773996077445,-0.0220132521198263,802,-0.04023386691704167,,,-0.008971331880320954,-0.018551467706617863,,-0.08313430674808764,-0.04223796450069217,0.0024770291807936218,-0.003866829393307333,,,0.11991129793983335,0
2018-02-20,12.020000457763672,12.1899995803833,11.710000038146973,11.720000267028809,47096500,51.502580874748645,49.930812872292094,51.13127388793613,43.1677089457309,42.85713298473875,0.572612959891308,20.600000381469727,-0.19562671259198616,0.017887170865080737,-0.01966536772369909,-0.020230758555086936,798,-0.021491327242699865,,,0.006054159584295338,-0.001768339718453471,,-0.065699339150329,-0.02340693200909061,0.022895858879975695,-0.0032867061429957675,-0.0013924779197490677,-0.0018942282232466917,0.062331253075322834,0
2018-02-21,11.720000267028809,12.119999885559082,11.720000267028809,12.119999885559082,40195800,42.28914900450916,46.20682668272863,48.45732862511956,33.95639064282105,38.02686841045711,0.5698878444312644,20.020000457763672,-0.19823784508249687,-0.03210207756688266,-0.04172970342941262,-0.04581262224654148,797,-0.04115190125816959,,,-0.014883861818586253,-0.024315912334316514,,-0.08664025692703325,-0.04507182046652569,0.0004607181745497346,-0.004959923978498601,-0.0021344820551850428,-0.00282544192331355,-0.10866719767377464,0
2018-02-22,11.84000015258789,12.0,11.630000114440918,11.81999969482422,37886300,46.85280917218861,47.88129534100607,49.56039596171999,49.79423399946626,42.30611119600607,0.5701329756008485,18.719999313354492,-0.028037430379547534,-0.11054096824431703,-0.041014933457739766,-0.040089147065793695,796,-0.027874691775055638,,,-0.0037352607689498107,-0.013040604156162039,,-0.07403544324269029,-0.03124755181109018,0.015686290764921562,-0.005277596921798684,-0.002745798433977425,-0.002531798487821259,-0.12529453918404532,0
2018-02-23,12.06999969482422,12.15999984741211,11.9399995803833,11.949999809265137,33317600,55.03162452030043,51.02781305049682,51.634461262414646,71.99997901916504,51.91686788715078,0.5702769824771869,16.489999771118164,-0.13800311058365167,-0.22553071811679037,-0.031114782493994242,-0.03746737559048863,795,-0.007605365496790473,,,0.012105177815685986,0.005571176802564359,,-0.05266111080210267,-0.009612025813410696,0.037535797676450544,-0.003880718450466502,-0.0029309244489500955,-0.0009497940015164064,0.07052199333379772,0
2018-02-26,12.420000076293944,12.43000030517578,12.050000190734863,12.140000343322754,42265200,64.89635271265894,55.43680325462759,54.60416719275052,89.49999809265137,70.43140370376089,0.557983195693551,15.800000190734863,-0.18807806094184998,-0.2660720758863575,0.003769771726437332,-0.04020264950207464,792,0.023401459412462522,,,0.031947503165010716,0.031473604915435605,,-0.023377723772379788,0.020129860124131982,0.06769462985657348,-0.0004933642011510788,-0.0023773367363377944,0.0018839725351867155,0.30941953600616534,0
2018-02-27,12.529999732971191,12.880000114440918,12.390000343322754,12.43000030517578,55975300,67.57868517879028,56.75456648607481,55.50189950321514,84.44442749023438,81.9814682006836,0.5482060293598786,18.59000015258789,-0.09757282483790086,-0.1458960125748393,0.017688858488429826,-0.056625022082766874,791,0.03583679300277964,,,0.03166749910818267,0.03678149530586605,,-0.014432886440443382,0.030131779956548366,0.07891749699387285,0.0027625341692080058,-0.0013326662276706843,0.00409520039687869,0.2963638456497444,0
2018-02-28,12.109999656677246,12.729999542236328,12.100000381469728,12.65999984741211,43387500,50.05435225445351,50.6018087895971,51.4411627190267,65.77775743272569,79.90739433853715,0.5479997351382536,19.850000381469727,-0.008491512108233734,-0.09848533921118552,0.005608200882089021,-0.067627118553379,790,0.00427082147312019,,,-0.0022675558930080886,0.0018442379029799394,,-0.04476138368414018,-0.0006156945875014364,0.04780802544889062,0.0026949861836937225,-0.0005641114635259125,0.003259097647219643,0.3183907912430528,0
2018-03-01,11.899999618530272,12.270000457763672,11.65999984741211,12.260000228881836,63207400,43.31495743477936,47.81086985353835,49.54627634435293,56.44442240397135,68.88886910897715,0.48617019738404255,22.469999313354492,0.20032052016822566,0.0002225480653132994,-0.008585140656222734,-0.11822702028539422,789,-0.005557208060627872,,,-0.015287028857097984,-0.014137036650291424,,-0.05789364208928738,-0.01407157240464385,0.03402614546090765,0.0011733018345113052,-0.00022459273216432173,0.0013978945666756355,0.057544736103840144,0
2018-03-02,11.8100004196167,11.93000030517578,11.43000030517578,11.670000076293944,58123500,40.50990614076875,46.62401418318195,48.741827138797696,26.20690789149158,49.47636257606288,0.4738837448286368,19.59000015258789,0.18799274860508497,-0.13969521081995817,-0.03093341497875779,-0.11510698734733438,788,-0.007104085929002468,,,-0.017772075195196524,-0.019668679727109173,,-0.05771273065644866,-0.014307823521819363,0.03328892459795485,-0.0006779733513863217,-0.0003166380797349513,-0.0003613352716513705,-0.14231357200153194,0
2018-03-05,11.90999984741211,12.0600004196167,11.609999656677246,11.6899995803833,43734800,45.23836323664459,48.16375751230861,49.69068259176128,33.10342106042021,38.58491711862772,0.4260783546107796,18.729999542236328,0.18544299469183678,-0.18001927451716093,-0.0378677683308577,-0.08728918509261985,785,0.0035811987465597106,,,-0.007369533541126461,-0.010345117996218733,,-0.04336130983885633,0.0002932766879955029,0.04812257538616427,-0.001440030190876236,-0.0005391896420339136,-0.0009008405488423223,-0.1276204244348953,0
2018-03-06,11.760000228881836,12.050000190734863,11.710000038146973,12.010000228881836,46751200,39.57619554280406,46.01928911448289,48.288895666952975,22.758618421701684,27.35631579120449,0.3369420635341238,18.360000610351562,-0.012372218415733105,-0.16141405108702334,-0.07727387966669663,-0.09558548738094164,784,-0.009850953037770949,,,-0.01552388557789508,-0.020778771422278464,,-0.051430748046052965,-0.009108034224929784,0.037167714515091266,-0.0030684616741471138,-0.0010505459694801198,-0.0020179157046669853,-0.2966850336208653,0
2018-03-07,12.239999771118164,12.81999969482422,11.550000190734863,11.579999923706056,127603200,59.19038166042394,53.20018711682101,52.74833239324964,55.86203948212189,37.24135965474793,0.3642585322894985,17.760000228881836,-0.10528967820771118,-0.16553115845416289,-0.017495152960179672,-0.025266917767169828,783,0.028009890835748896,,,0.019074523151190403,0.017414532405731542,,-0.015222737668159736,0.02868117939511694,0.07668246821027136,-0.0009981966764640105,-0.0010071178367672205,8.921160303201924e-06,0.006237646695047339,0
2018-03-08,11.970000267028809,12.59000015258789,11.739999771118164,12.399999618530272,76011200,48.55205681049589,49.23282584930789,50.20239383496649,37.24138157829832,38.62067982737397,0.3741693617053247,16.540000915527344,-0.26390736889354505,-0.2018722232737431,-0.040314283394158545,-0.06991096318105461,782,0.0037736072980132374,,,-0.002650355153575701,-0.004573358258469051,,-0.03969282782775019,0.0034330181547137517,0.050614416814922736,-0.0012462617610613956,-0.001073120142790343,-0.00017314161827105263,-0.02081203082253069,0
2018-03-09,11.699999809265137,12.039999961853027,11.579999923706056,12.029999732971191,89674400,39.938269718524566,45.5728283448472,47.790873957403065,18.620657903823577,37.24135965474793,0.36288100586611677,14.640000343322754,-0.2526799270397774,-0.2599519596897232,-0.05872099024531763,-0.13159113931286903,781,-0.020838577983399165,,,-0.019668691833589214,-0.024630177646800422,,-0.06202282023560135,-0.019579171413500518,0.02688769544140479,-0.0032821793250211563,-0.0015347434619381952,-0.0017474358630829522,-0.102581638398901,0
2018-03-12,11.520000457763672,11.81999969482422,11.479999542236328,11.760000228881836,83748700,34.97435911608298,43.26373667152931,46.24269503062066,6.206907891491579,20.689649124537823,0.3673737719346692,15.779999732971191,-0.1575013284230391,-0.1746214536865316,-0.08365191226046331,-0.1328007632721615,778,-0.03674898800338777,,,-0.02723863623707612,-0.0361628616798324,,-0.0760299062203097,-0.03535537618919704,0.009065164715627683,-0.006139039758102042,-0.002474786944566288,-0.0036642528135357533,-0.37936552443001437,0
2018-03-13,11.640000343322754,12.039999961853027,11.100000381469728,11.5,174302600,40.85523672664631,45.25520144812779,47.42964425679834,30.337081059650195,18.388215618321784,0.3505147943616518,16.350000381469727,-0.109477133009929,-0.1235828363477568,-0.029531368959770266,-0.11625041573444583,777,-0.02655234272299445,,,-0.013355212103385417,-0.023804623678803094,,-0.0679122699341167,-0.0269495355572672,0.01777910285267703,-0.007359560143241069,-0.0034313309903925343,-0.0039282291528485265,0.1319611476443836,0
2018-03-14,11.359999656677246,11.720000267028809,11.260000228881836,11.699999809265137,80540800,32.59992296378141,41.587160959050735,45.00557836641382,14.606703045596891,17.05023066557956,0.35901790015498397,17.229999542236328,-0.029842380620221265,-0.056846509147817414,-0.08833993614744196,-0.14905909756485147,776,-0.04829726649687993,-0.0607378761437789,,-0.029086727337325313,-0.04317381799791353,,-0.08998667614694156,-0.049637507133276415,-0.005544236604023367,-0.010451864775840782,-0.004903097963147992,-0.005548766812692782,-0.29638829803842726,0
2018-03-15,11.460000038146973,11.550000190734863,11.1899995803833,11.43000030517578,66373900,37.97149009579447,43.35307358930999,46.035374917458334,20.22470284736119,21.72282898420276,0.33453304476452417,16.59000015258789,0.003022928312755413,-0.08519436662188273,-0.056885552159712915,-0.14865533212153148,775,-0.036934320839666746,-0.05322119136473202,,-0.016048748787143685,-0.0316919570085189,,-0.08113474069338356,-0.0400861522696796,0.004801476052603171,-0.011807221096628105,-0.006249694899437999,-0.005557526197190097,-0.029578799181871562,0
2018-03-16,11.470000267028809,11.550000190734863,11.31999969482422,11.489999771118164,37591000,38.55909813143754,43.53690450423553,46.14081506607444,20.786513542980984,18.53930647864636,0.33474180374389345,15.800000190734863,0.0792349603967859,-0.12068340964258162,-0.013634998241257024,-0.13434355527167607,774,-0.033168942984802,-0.052269736838683745,,-0.01185456392612616,-0.028121580319392603,,-0.07663112493101931,-0.03694372223383002,0.006308516848626766,-0.012725295257820773,-0.0075404558863382,-0.005184839371482565,0.31700533450518154,0
2018-03-19,11.43000030517578,11.739999771118164,11.350000381469728,11.40999984741211,53308600,36.88206187057389,42.9366919162616,45.76687423435502,19.186049735244374,20.06575537519552,0.31831543220874753,19.020000457763672,0.20532324332190766,0.059816696320739826,0.027515018196101915,-0.09102327521829245,771,-0.03495438588004174,-0.054496698339722593,,-0.011941050484102433,-0.028728537650041686,,-0.07645245796913791,-0.03726132644632152,0.005403392810554131,-0.01363336976090949,-0.00878014927820818,-0.004853220482701299,0.5236385562875343,0
2018-03-20,11.109999656677246,11.520000457763672,11.0,11.40999984741211,65116900,26.018533068735124,38.37832262410125,42.86162937870741,6.043938193509983,15.338833823911784,0.3239159118972821,18.200000762939453,0.11314986778632896,0.020951988922238263,-0.03291558664924299,-0.12339155601974638,770,-0.05835490578421598,-0.07979527947184406,,-0.031076057678056546,-0.051096846887076275,,-0.10010417339877764,-0.06140377577401157,-0.019225141442636207,-0.016859931187098894,-0.010598420947098106,-0.006261510240000786,-0.21106736526713288,0
2018-03-21,11.260000228881836,11.34000015258789,11.109999656677246,11.15999984741211,44691700,36.533825457485605,41.51282299690285,44.58549019048707,14.285729257056143,13.171905728603504,0.3191880324895068,17.860000610351562,0.03656419529036525,0.007986029964486052,0.002099951524593857,-0.10159494940117553,769,-0.04377731578797206,-0.06579272911231449,,-0.014051697850193334,-0.03492640069201436,,-0.08447013102540712,-0.0459038716609238,-0.003945552819697218,-0.017573766400710195,-0.011880540185300839,-0.005693226215409354,0.08180315408279748,0
2018-03-22,10.90999984741211,11.260000228881836,10.850000381469728,11.100000381469728,59944200,26.13339874973373,36.8080573798048,41.529107704383016,3.045659231231731,7.791775560599288,0.3321968471086447,23.34000015258789,0.40687160566102,0.30031476751182207,-0.01066015626893202,-0.11401390592393923,768,-0.06982693742344304,-0.0934623050186203,,-0.03511423969458194,-0.05937250154012108,,-0.11004507992964274,-0.07239161049706178,-0.03141118729888681,-0.021248821716528588,-0.014059105283852779,-0.0071897164326757985,-0.22041689892712868,0
2018-03-23,10.630000114440918,10.970000267028809,10.56999969482422,10.90999984741211,54844500,20.524283548627167,33.533803692232894,39.27720811788113,2.666685316297743,6.666024601528541,0.32885472891990297,24.8700008392334,0.5740506670257632,0.3539483640021943,-0.003907844465779631,-0.09919439600428981,767,-0.08810156139768843,-0.11477156300341262,,-0.04719947288147186,-0.07650193823216012,,-0.12926629584226323,-0.0921550213388942,-0.05173950106124714,-0.026163052435696242,-0.016776154031844237,-0.009386898403851998,-0.39812659970772335,0
2018-03-26,10.4399995803833,10.800000190734863,10.18000030517578,10.710000038146973,75878500,17.47083517412385,31.48697164115501,37.82226403372571,9.84845967112678,5.186934739552087,0.30385098072429917,21.030000686645508,0.105678242928821,0.12882449790564454,-0.0760609218783167,-0.15929713265928436,764,-0.096729573691408,-0.12812550347014418,,-0.05067989697786113,-0.08527423464306683,,-0.14086424861589053,-0.10260332515389192,-0.060775723279131055,-0.03126117082947928,-0.019917408606206347,-0.011343762223272926,-0.5023433220200878,0
2018-03-27,10.0,10.59000015258789,9.899999618530272,10.510000228881836,68551300,12.360600599473711,27.327140473600156,34.70943128578767,3.717485561940957,5.4108768497884965,0.3196121369625923,22.5,0.23626368443987156,0.19518736295807781,-0.04472671267300943,-0.16788661631601054,763,-0.1252241617465345,-0.16204394048709125,,-0.07198706492549922,-0.11385056771090885,,-0.17113989032916122,-0.13284056909395925,-0.0908303681173529,-0.03955523533545815,-0.02454606606638099,-0.015009169269077149,-0.6041332193743426,0
2018-03-28,9.8100004196167,10.170000076293944,9.789999961853027,9.989999771118164,64832100,10.73370901488748,25.745419590246485,33.46601155092891,0.8889092339409722,4.818284822336239,0.30972294750999596,22.8700008392334,0.28051512081013397,0.20517484839253441,-0.051955104836246324,-0.144258106017773,762,-0.13312416545860406,-0.17506177089812858,,-0.07112026613013667,-0.12023517418779617,,-0.17784545097700122,-0.13980900739256463,-0.09808237726475588,-0.046932378229308305,-0.029403654048665497,-0.017528724180642805,-0.8105516343322072,0
2018-03-29,10.050000190734863,10.079999923706056,9.8100004196167,9.9399995803833,48681400,25.580859795202144,31.165256600235352,36.47141500533157,11.555565728081596,5.387320174654511,0.3318223192457746,19.969999313354492,-0.14438735292209237,0.05933209688463825,-0.04954949362359906,-0.1470749657231658,761,-0.10459728030677584,-0.15184145712241248,,-0.03805007933633309,-0.09055067273928574,,-0.14857995647318856,-0.11009443831317445,-0.06796499788924515,-0.04844043099878901,-0.03264926853458768,-0.015791162464201324,-0.6338900560842264,0
2018-04-02,9.529999732971191,10.140000343322754,9.510000228881836,9.989999771118164,64824600,17.858193142863286,26.62991199847892,33.08607335331284,0.7904943162135583,4.411656426078711,0.3676929704901144,23.6200008392334,-0.05026135737108928,0.23969980887747333,-0.06804807054778972,-0.12943213837157297,757,-0.1422142484024066,-0.19171531445881917,,-0.06966612399027461,-0.12668184193325793,,-0.18541486507071658,-0.14817760312028527,-0.10737279123303711,-0.05702614725182765,-0.038949839246291265,-0.01807630800553637,-0.7908909251354818,1
2018-04-03,9.550000190734863,9.770000457763672,9.300000190734863,9.630000114440918,54891600,18.98701200564777,27.069523984858776,33.33489594981954,10.24590340137384,7.530654481889667,0.36398423038656297,21.100000381469727,0.0033285636014586117,0.10059202447976445,-0.028724089532510377,-0.14453539784740976,756,-0.13118630434151424,-0.18582047011678637,,-0.0534707702294025,-0.11480210561787041,,-0.17628454986958852,-0.13838287082608058,-0.096825014384892,-0.06073726285403385,-0.043242066200368495,-0.017495196653665356,-0.45253271997819466,1
2018-04-04,9.770000457763672,9.8100004196167,9.039999961853027,9.079999923706056,67356900,31.425974760100672,31.902863375654945,36.06874758269095,27.0370573140644,12.691151677217269,0.38312344785859376,20.059999465942383,-0.1084444681803386,0.04172612686320676,-0.016275303987441814,-0.11374926001168162,755,-0.10305252257186448,-0.16295403809605014,,-0.02480355885356955,-0.0865703631408189,,-0.15032920799721017,-0.1096597453200423,-0.06490127775624854,-0.059830265325352114,-0.04578072828409816,-0.014049537041253944,0.29360959567252864,0
2018-04-05,10.020000457763672,10.199999809265137,9.90999984741211,10.050000190734863,65758800,43.29802554425768,37.01145627510136,39.03871998365291,36.29631722742132,24.52642598095319,0.36091010309366534,18.940000534057617,-0.1718408465658594,-0.01944033377627885,0.0172368886933143,-0.11337390836657768,754,-0.07063021251085977,-0.13721839459791363,,0.00011688796531239554,-0.057783830426134,,-0.12187180033910816,-0.07970197389296252,-0.03327764310909609,-0.05603428494638728,-0.046917652666603776,-0.009116632279783496,2.269144542617072,1
