Date,Close,High,Low,Open,Volume,RSI_6,RSI_14,RSI_23,Stoch_K,Stoch_D,HV_20,VIX,VIX_chg_5d,VIX_vs_ma20,SOX_RS_5d,SOX_RS_20d,Days_to_earnings,price_vs_ma20,price_vs_ma50,price_vs_ma200,price_vs_ema8,price_vs_ema21,price_vs_ema89,price_vs_kc_upper,price_vs_kc_mid,price_vs_kc_lower,MACD_norm,MACD_signal_norm,MACD_hist_norm,OBV_chg_5d,target
2022-05-18,16.907215118408203,18.08507078748968,16.833350206512566,17.67282130331116,545161000,40.61402713064708,39.13461795708188,39.89239947180136,28.367443308027905,39.16131766335258,0.8671680921587303,30.959999084472656,-0.049140117362858615,0.03150139906176519,-0.015626764449357733,-0.13697959481718913,45,-0.08333010946398878,-0.2356582230454064,-0.3037327676712266,-0.03511279892561747,-0.10101616562009441,-0.2477258169894948,-0.15162221148290256,-0.09476032893195085,-0.02972862019591127,-0.08427640032030588,-0.08864832657179929,0.004371926251493388,-0.01480763775460947,1
2022-05-19,17.092880249023438,17.654856806883604,16.703587720835515,16.906219819291394,621310000,42.90349236441226,40.10819326428016,40.474873091158095,32.21604804939998,38.19573335378388,0.8494126231020463,29.350000381469727,-0.07617249107412483,-0.032885196493485314,0.03634508601222386,-0.0965047362791307,45,-0.06552866191720463,-0.22313498991530079,-0.295632114726169,-0.01917321661056237,-0.08355051372238231,-0.2353959885877548,-0.13170378952706863,-0.07397315837739926,-0.008019069785281108,-0.08082260283334691,-0.08631285392655202,0.005490251093205101,0.02361222528445195,0
2022-05-20,16.66366195678711,17.378360361940025,15.726368287812404,17.30050299605302,739105000,38.75830578742998,38.57214267020509,39.54861674321317,23.31889246013817,27.967461272522037,0.8466424909668125,29.43000030517578,0.01939727917088807,-0.03219441871749451,-0.027624098803537,-0.10870725140547655,45,-0.08192750858831854,-0.23852215676280486,-0.3127635120278298,-0.03440364888363501,-0.09782351154456126,-0.2503546554199193,-0.14321392148096657,-0.08726393708453184,-0.023496121356728517,-0.08197439746290425,-0.08722374195721347,0.005249344494309219,-0.01709434954485234,0
2022-05-23,16.867290496826172,16.884259799237338,16.149597335733432,16.244423998494888,639889000,41.95121272249085,39.75101630713881,40.22706365997972,27.53985609545368,27.69159886833063,0.8438349110674127,28.479999542236328,0.03676739185030953,-0.06567813088596353,-0.013792794801794628,-0.10362156064772343,45,-0.06296874712088885,-0.22554163922209758,-0.3038699907775576,-0.01766975792649006,-0.07953577605039264,-0.23710503652053694,-0.12543488459430463,-0.06842264709898283,-0.0034588866819124098,-0.07837898099668246,-0.08461239041306748,0.006233409416385025,0.016314649927299696,0
2022-05-24,16.1246395111084,16.566835152715054,15.751319657965462,16.479993381421657,588550000,34.15738153780268,36.96476290710674,38.57631250062756,13.469439787052131,21.442729447548007,0.835203928306435,29.450000762939453,0.12835250316119273,-0.02736263663163596,-0.033208847919871776,-0.1119847750840457,45,-0.09763532605507697,-0.25611095825647845,-0.3339531344453469,-0.048033144545770456,-0.11035261718709699,-0.2662809470098205,-0.15666104385102675,-0.10125039966497418,-0.038046306652430584,-0.08259298175346737,-0.08732609652431941,0.004733114770852022,-0.017434838177072476,0
2022-05-25,16.944149017333984,17.079901523082487,15.97092065890551,15.990884766660846,781132000,47.15733185938585,41.81164414237352,41.35273424203665,35.69075201442062,25.566682632308822,0.8576490194184107,28.3700008392334,-0.08365627654486008,-0.05800708992579662,0.010791923995728037,-0.0740588687427699,45,-0.047944956052777266,-0.2139617807471187,-0.2996762011081324,0.00027148358637529846,-0.05956882015402565,-0.22504733719772108,-0.10849459542293483,-0.04956313131825174,0.017710937071045763,-0.07429484503859222,-0.08134100123849772,0.007046156199905492,0.02069424981100343,0
2022-05-26,17.81855583190918,18.05911704021677,15.992879547579298,16.006854041805614,996575000,57.82031485011753,46.535420859716965,44.16786443188744,81.45501170962235,43.538401170365056,0.8357843635218599,27.5,-0.06303238015075918,-0.08310412160561553,0.006375910671839735,-0.0774103005541843,45,0.006637090366131915,-0.16827966518679838,-0.2632563775922556,0.03989936609229705,-0.010044303096446772,-0.18169054751790603,-0.062231830763308404,0.002966988145864713,0.07790918386641854,-0.06272300045560779,-0.07442409511668803,0.011701094661080253,0.031002709783511495,0
2022-05-27,18.776817321777344,18.846689812592366,18.067108915002837,18.152953076810967,738379000,66.66602704425254,51.20996819055894,47.078313778951774,97.88776107777804,71.67784160060702,0.828658932780125,25.719999313354492,-0.12606187405199654,-0.13133056178082436,0.046087779926943906,-0.052761465257111784,45,0.05998385753612645,-0.11866001213134125,-0.22346133840517168,0.07297578544733696,0.0391140253912623,-0.13503634573847567,-0.007816095321615424,0.05928321038760509,0.13611636493978874,-0.04887964735034981,-0.06627666104135625,0.017397013691006442,0.0745971295929313,0
2022-05-31,18.63806915283203,19.165109521892894,18.316653805372184,18.945508098862536,664100000,64.32225586345379,50.52119703787409,46.7097339371152,85.4665765156438,88.26978310101475,0.8066010682678308,26.190000534057617,-0.08040726983799995,-0.10617384192096357,0.03589041123491632,-0.06937507330019499,45,0.05470983262983564,-0.11874716937097751,-0.2289596821569604,0.049871386249255245,0.028496440593453132,-0.13872098771143948,-0.012458132510578368,0.05236823555572312,0.1263034957979874,-0.040876116688745995,-0.061591261098583844,0.020715144409837846,0.036039377817296714,0
2022-06-01,18.286710739135746,19.018378619465658,18.08907056721627,18.68997787141501,544514000,58.11366237741666,48.733651249495146,45.76123538366219,75.77767805395868,86.37733854912686,0.8084294180032563,25.690000534057617,-0.1276740282334221,-0.11787933118375282,0.055564930449476746,-0.06676101871908369,45,0.03858727779134252,-0.12843810899998764,-0.2432418456397134,0.023239881574936838,0.008272770918163808,-0.1520375618048112,-0.02882550349177526,0.03438287529972128,0.10639180087703104,-0.0360378392716778,-0.0574273017339252,0.021389462462247398,0.037932320212618276,0
