Date,Close,High,Low,Open,Volume,RSI_6,RSI_14,RSI_23,MA_20,MA_50,MA_100,MA_200,EMA_8,EMA_21,EMA_34,EMA_55,EMA_89,KC_upper,KC_middle,KC_lower,OBV,MACD,MACD_signal,MACD_hist,Stoch_K,Stoch_D,Ticker
2018-03-13,11.640000343322754,12.039999961853027,11.100000381469727,11.5,174302600,40.85523672664631,45.25520144812779,47.42964425679834,11.957499980926514,,,,11.797559249400758,11.923842937249123,11.939380059655946,,,12.488095238095237,11.962380954197474,11.436666670299712,450099900,-0.0856652825940305,-0.03994069390622311,-0.04572458868780739,30.337081059650195,18.388215618321784,AMD
2018-03-14,11.359999656677246,11.720000267028809,11.260000228881836,11.699999809265137,80540800,32.59992296378141,41.587160959050735,45.00557836641382,11.936499977111817,12.09459997177124,,,11.700323784351088,11.872584457197133,11.906272608057163,,,12.483333330305795,11.953333324856228,11.42333331940666,369559100,-0.11873318026518831,-0.05569919117801615,-0.06303398908717216,14.606703045596891,17.05023066557956,AMD
2018-03-15,11.460000038146973,11.550000190734863,11.1899995803833,11.430000305175781,66373900,37.971490095794465,43.353073589309986,46.035374917458334,11.899499988555908,12.104199981689453,,,11.64691850741684,11.835076782738026,11.88077131834801,,,12.471904800051735,11.93857143038795,11.405238060724168,435933000,-0.13531075421776784,-0.07162150378596649,-0.06368925043180135,20.22470284736119,21.72282898420276,AMD
2018-03-16,11.470000267028809,11.550000190734863,11.319999694824219,11.489999771118164,37591000,38.55909813143754,43.53690450423553,46.14081506607444,11.863500022888184,12.102599983215333,,,11.607603342886167,11.801888008582642,11.857298686844056,,,12.42190480610681,11.909999998788985,11.39809519147116,473524000,-0.1459591400052247,-0.08648903102981814,-0.059470108975406555,20.786513542980984,18.539306478646356,AMD
2018-03-19,11.430000305175781,11.739999771118164,11.350000381469727,11.40999984741211,53308600,36.88206187057389,42.936691916261594,45.76687423435502,11.844000053405761,12.088799991607665,,,11.568136001172746,11.768080035545655,11.83288163646301,,,12.376190488300628,11.872380968124148,11.368571447947668,420215400,-0.1558294205277697,-0.10035710892940847,-0.055472311598361246,19.186049735244378,20.06575537519552,AMD
2018-03-20,11.109999656677246,11.520000457763672,11.0,11.40999984741211,65116900,26.018533068735124,38.378322624101244,42.86162937870741,11.79850001335144,12.073399982452393,,,11.466327924618192,11.708254546557617,11.791574094760966,,,12.345873075818258,11.836825431339324,11.32777778686039,355098500,-0.18731382970027077,-0.11774845308358094,-0.06956537661668984,6.043938193509983,15.338833823911783,AMD
2018-03-21,11.260000228881836,11.34000015258789,11.109999656677246,11.15999984741211,44691700,36.533825457485605,41.51282299690285,44.58549019048707,11.775500011444091,12.052999992370605,,,11.420477325565669,11.667504154041636,11.761198445282158,11.76176399398355,,12.298888993641686,11.80174606565445,11.304603137667216,399790200,-0.19788061369431276,-0.1337748852057273,-0.06410572848858545,14.285729257056143,13.171905728603505,AMD
2018-03-22,10.90999984741211,11.260000228881836,10.850000381469727,11.100000381469727,59944200,26.13339874973373,36.8080573798048,41.529107704383016,11.728999996185303,12.034799995422363,,,11.307037885975989,11.598640126166224,11.71255852540387,11.731343845891713,,12.25904773530506,11.761428605942498,11.263809476579938,339846000,-0.23182464168501404,-0.15338483650158466,-0.07843980518342938,3.045659231231731,7.791775560599288,AMD
2018-03-23,10.630000114440918,10.970000267028809,10.569999694824219,10.90999984741211,54844500,20.524283548627167,33.533803692232894,39.27720811788113,11.657000017166137,12.008199996948242,,,11.156585047857085,11.510581943282103,11.650698044777416,11.692010141197043,,12.208095384022545,11.709047650534009,11.209999917045472,285001500,-0.2781132503855748,-0.1783305192783827,-0.09978273110719207,2.666685316297743,6.666024601528541,AMD
2018-03-26,10.4399995803833,10.800000190734863,10.180000305175781,10.710000038146973,75878500,17.47083517412385,31.48697164115501,37.82226403372571,11.557999992370606,11.974199981689454,,,10.99734383286291,11.413256273927665,11.581515275383467,11.647295478310838,,12.151746174645803,11.633650840274871,11.115555505903941,209123000,-0.3263666103420544,-0.20793773749111705,-0.11842887285093734,9.848459671126781,5.186934739552087,AMD
2018-03-27,10.0,10.59000015258789,9.899999618530273,10.510000228881836,68551300,12.360600599473713,27.327140473600153,34.70943128578767,11.431500005722047,11.93379997253418,,,10.775711870004486,11.284778430843332,11.491142973932982,11.588463496942595,,12.064762054927765,11.531904795813182,10.999047536698598,140571700,-0.3955523533545815,-0.24546066066380995,-0.15009169269077155,3.7174855619409573,5.4108768497884965,AMD
2018-03-28,9.8100004196167,10.170000076293945,9.789999961853027,9.989999771118164,64832100,10.73370901488748,25.745419590246485,33.46601155092891,11.316500043869018,11.891799983978272,,,10.561109325473867,11.150707702550001,11.39507768511491,11.52494695846667,,11.932063662816608,11.404444482591417,10.876825302366226,75739600,-0.4604066501231241,-0.2884498585556728,-0.1719567915674513,0.8889092339409722,4.818284822336239,AMD
2018-03-29,10.050000190734863,10.079999923706055,9.8100004196167,9.9399995803833,48681400,25.580859795202144,31.165256600235352,36.47141500533157,11.224000072479248,11.849199981689454,,,10.447529517754088,11.050643383294078,11.318216114007477,11.472270288190535,,11.803809726049028,11.293333386617993,10.782857047186956,124421000,-0.4868263407771085,-0.32812515499996,-0.15870118577714853,11.555565728081596,5.387320174654511,AMD
